Id,y
2301,47.7542705748
2302,113.958157647
2303,2.87571609036
2304,24.3341226019
2305,58.1464156568
2306,59.9552601806
2307,-15.3637775593
2308,-66.4952812632
2309,35.0751266663
2310,39.230217976
2311,32.7944115677
2312,-22.8896117193
2313,67.1924601115
2314,-3.83494713352
2315,57.9398126274
2316,30.222628137
2317,33.8927328467
2318,48.0792050183
2319,5.89457048766
2320,60.6459909944
2321,27.6267396656
2322,88.0318781314
2323,1.90957584295
2324,66.079211191
2325,61.7773846043
2326,47.1392903342
2327,-26.4430653088
2328,82.60476789
2329,-8.75623672606
2330,146.48999787
2331,47.4215177581
2332,27.0135921102
2333,52.5695926667
2334,1.5252343647
2335,7.09513623591
2336,31.7603698836
2337,56.7114489002
2338,22.770309806
2339,42.2704135138
2340,-37.3257678699
2341,24.6971444332
2342,67.0067956896
2343,44.7910418554
2344,-32.5619878204
2345,16.0166628652
2346,33.2105015119
2347,-23.1993995234
2348,1.56715482665
2349,93.1098016559
2350,-7.17408410011
2351,30.2521281154
2352,6.13724336318
2353,36.7710943813
2354,0.268068827204
2355,16.6804179734
2356,15.9109805096
2357,12.904205496
2358,1.26359169922
2359,24.4941724089
2360,-3.7332950761
2361,18.4591142104
2362,67.4090674791
2363,-13.3416029036
2364,-36.9497627956
2365,51.883045131
2366,34.1364250499
2367,14.7591870369
2368,44.6778511743
2369,35.1893023688
2370,39.766148839
2371,69.1946250306
2372,56.7171081711
2373,84.2924651598
2374,57.4422735437
2375,17.8474106853
2376,38.4470494073
2377,78.071444522
2378,-28.5156383847
2379,11.5908128941
2380,26.2666218886
2381,52.9063424216
2382,-4.74088189064
2383,-41.370267211
2384,70.4173185988
2385,20.9640147566
2386,2.76799721281
2387,39.5132550108
2388,-8.22923779925
2389,19.7166386464
2390,27.3885009006
2391,-15.3278301873
2392,47.9091425697
2393,45.8319381215
2394,36.5799974028
2395,68.9505670256
2396,104.928109126
2397,102.828414838
2398,98.02425434
2399,100.623337665
2400,74.1537412516
2401,84.5961446868
2402,-0.631287864032
2403,1.14030064752
2404,26.2370237555
2405,6.54409244237
2406,17.0806232556
2407,99.5947157913
2408,-4.56157148591
2409,70.4509755381
2410,-11.7047114683
2411,23.7791598436
2412,-41.9183994166
2413,-13.541518804
2414,-33.9836418926
2415,48.4459461796
2416,25.463086343
2417,64.9294692152
2418,19.9791346782
2419,-14.49188374
2420,35.5880677934
2421,9.31146361129
2422,65.3395461222
2423,82.8597059354
2424,-21.4516585799
2425,1.31059898049
2426,25.0002389741
2427,3.50139385933
2428,2.44577389268
2429,-2.17217828443
2430,57.6469277051
2431,79.6893130093
2432,32.3110785179
2433,49.6570431314
2434,49.7089584061
2435,-11.7109530937
2436,61.2615971018
2437,105.851189679
2438,-5.74612423728
2439,33.4681195857
2440,66.4439200231
2441,44.9308892189
2442,102.9421318
2443,39.6854454872
2444,-14.7788168408
2445,12.5279897973
2446,29.8526645234
2447,80.2560753867
2448,4.18454979973
2449,41.591406139
2450,72.0117694031
2451,78.702648911
2452,0.0561195853015
2453,39.8829293137
2454,11.3631170915
2455,5.71996418276
2456,61.0921194678
2457,-28.2395250258
2458,53.7135392989
2459,24.750757174
2460,-8.59803162422
2461,29.0753406952
2462,-12.4928812486
2463,60.0932430976
2464,74.137633075
2465,24.996994817
2466,121.36393234
2467,12.2539151753
2468,66.5759273675
2469,-17.163238801
2470,8.63946320485
2471,-65.7334980905
2472,-15.2368994739
2473,-24.0741074514
2474,24.9085300722
2475,78.1227791466
2476,-23.0117300309
2477,-11.8540151467
2478,-7.40086372226
2479,46.8914401244
2480,28.1187021711
2481,96.6658673836
2482,14.8266199886
2483,-105.79873675
2484,-4.03203678154
2485,13.5175925627
2486,106.330977172
2487,8.58356563015
2488,8.05970931132
2489,64.0350057086
2490,-120.68603619
2491,49.5249566051
2492,65.6194752591
2493,-25.5020872753
2494,91.2212344304
2495,44.3693460036
2496,20.4468395244
2497,36.5759723839
2498,14.4385641413
2499,12.4845750595
2500,20.2188778113
2501,23.6917191368
2502,52.0668682626
2503,-12.4827720805
2504,60.0175996087
2505,27.4369743271
2506,42.4096967321
2507,1.38240925552
2508,-45.639952461
2509,7.33459741608
2510,160.183591233
2511,24.1297516196
2512,-9.05917860898
2513,16.3359880492
2514,-29.4080393294
2515,-21.3811884482
2516,1.94068393324
2517,13.8389111186
2518,95.8142363909
2519,9.43318001528
2520,92.264050688
2521,24.3712079795
2522,29.1923276145
2523,11.9516776654
2524,59.4518046309
2525,69.4836661909
2526,42.4150167629
2527,57.7531048729
2528,80.5262603635
2529,48.9345792808
2530,-27.5206632602
2531,9.34205131249
2532,5.66664696293
2533,75.0787472676
2534,-0.853171581056
2535,12.6717552415
2536,-44.9456522871
2537,-15.6900200039
2538,22.0420485376
2539,35.8007400085
2540,-8.09175434619
2541,-30.3251781706
2542,-43.0210881947
2543,71.7327176876
2544,11.7649407586
2545,83.0897097777
2546,70.6081705115
2547,-19.0207402058
2548,-90.1519302118
2549,34.5050254368
2550,26.9373912776
2551,8.46296334662
2552,55.316927226
2553,44.9019769154
2554,29.7028846254
2555,6.12596668978
2556,47.6012021132
2557,45.5930363422
2558,150.689117356
2559,77.3856140481
2560,-22.2551152567
2561,16.3136457211
2562,117.164234343
2563,90.0221660209
2564,62.7979381666
2565,3.37957025095
2566,59.4908090639
2567,7.45909048879
2568,-5.32867181075
2569,56.1046195083
2570,-35.1984511275
2571,-22.5703469426
2572,68.8321127113
2573,48.1565009908
2574,65.125671713
2575,-66.9089572717
2576,-23.5945990944
2577,64.4506760961
2578,169.028770955
2579,-6.62610276264
2580,104.514111805
2581,61.8347082187
2582,137.730816591
2583,74.8831947768
2584,11.9053831471
2585,86.8874953267
2586,51.9617423111
2587,-29.1885200712
2588,25.3109678217
2589,-30.7828639734
2590,58.1434911221
2591,-9.41854495192
2592,41.1931666722
2593,7.63706878551
2594,21.5209326111
2595,98.8272661006
2596,-1.91082270354
2597,13.9679431513
2598,-1.52235674056
2599,-45.2601056132
2600,16.3721033607
2601,114.804064649
2602,124.816333262
2603,69.2147489019
2604,1.53256308361
2605,71.0843384642
2606,60.8636815227
2607,56.4293051263
2608,60.7056722817
2609,121.148574012
2610,6.53996278791
2611,21.2848003148
2612,340.939966311
2613,74.1745979443
2614,-2.34861787744
2615,33.8759736202
2616,166.710995978
2617,25.1415690699
2618,-56.899416283
2619,15.8630742424
2620,-69.7965684966
2621,13.297317669
2622,163.755133382
2623,28.7036034032
2624,42.9181027922
2625,16.8868520695
2626,115.228663824
2627,-29.1291032275
2628,14.1921979628
2629,49.9108367045
2630,29.3524681442
2631,25.0464444964
2632,34.3977410699
2633,16.4793053377
2634,18.5346245613
2635,-3.72460423657
2636,-8.73056690738
2637,-45.5423344748
2638,-29.189782113
2639,39.3140754232
2640,41.9607433717
2641,14.0421380531
2642,-33.4362838482
2643,135.117083401
2644,-30.4133648852
2645,16.1261471123
2646,7.15216980257
2647,95.0581265482
2648,5.98704751525
2649,103.000764706
2650,-58.9618249077
2651,-119.89771926
2652,-3.2355277886
2653,53.1811625654
2654,27.0142848198
2655,13.2151311324
2656,22.7205697424
2657,3.07144282671
2658,8.6305688009
2659,23.7096745724
2660,87.2341769248
2661,69.7769872296
2662,18.5721625137
2663,12.7888509504
2664,-35.455192325
2665,34.4451021253
2666,-2.79233594604
2667,44.4011677764
2668,75.1041572902
2669,76.3485247292
2670,23.8448386283
2671,18.4980657395
2672,65.470581636
2673,27.3880953705
2674,21.6563288881
2675,13.5713537201
2676,26.9411775565
2677,30.8927179395
2678,39.4869531028
2679,18.5854514593
2680,17.9265324065
2681,-24.3251753468
2682,36.7188398963
2683,35.5664175712
2684,88.153346557
2685,37.7313709791
2686,6.87679255686
2687,76.9470315932
2688,-71.2252269967
2689,75.3713519992
2690,60.0630960604
2691,-2.60570827299
2692,69.9662180257
2693,153.083680786
2694,-11.6901420373
2695,26.6438948111
2696,93.4905258353
2697,-5.62946912926
2698,52.5042633208
2699,12.0661189031
2700,30.3777526247
2701,-14.2872399987
2702,38.6146610951
2703,-50.8486338103
2704,80.6554117788
2705,69.1867289325
2706,81.3319303974
2707,33.7892871306
2708,4.83268410906
2709,-19.2856660803
2710,5.94046902784
2711,193.336345303
2712,6.1200379205
2713,14.5861077302
2714,31.9392035868
2715,42.9407016936
2716,71.730478121
2717,15.1271167444
2718,38.7940998936
2719,88.0927998085
2720,60.3535747676
2721,84.2736144905
2722,1.43153815772
2723,-34.3684456651
2724,21.2946129188
2725,49.4422613022
2726,60.5589365064
2727,56.2660102963
2728,11.860809637
2729,17.8309073617
2730,100.351242859
2731,58.0112370258
2732,-75.5424580122
2733,11.1552265275
2734,106.385379385
2735,20.9713898209
2736,17.6273713939
2737,33.2752550212
2738,22.7428156141
2739,32.5644522914
2740,-49.0635152239
2741,62.2209127297
2742,4.95333872798
2743,44.5704635944
2744,-32.9131702977
2745,26.3915469606
2746,-1.35120975119
2747,40.4032103375
2748,92.5355467886
2749,44.5404673152
2750,58.9905003241
2751,52.5669057735
2752,15.7695095279
2753,32.2216968235
2754,-18.657986406
2755,24.0861774541
2756,-3.70509297302
2757,93.0952394572
2758,-36.0222770175
2759,9.41617319377
2760,28.487465904
2761,-73.311438645
2762,28.0658869828
2763,-5.14988402032
2764,76.8988217991
2765,-104.776103027
2766,138.274367436
2767,15.5283520861
2768,43.3223721071
2769,0.34835756742
2770,29.1252210974
2771,14.8179600846
2772,-0.789857974884
2773,61.9172649325
2774,165.712803919
2775,43.1451443439
2776,-1.20497948924
2777,232.386875311
2778,17.1957612074
2779,3.03183824427
2780,76.9153256722
2781,44.8849953949
2782,59.6291748378
2783,24.3366064663
2784,-3.40988417873
2785,-31.086401713
2786,-51.5310262521
2787,22.0133684967
2788,48.9651619479
2789,22.4112513962
2790,42.8389317652
2791,22.4008984921
2792,7.53552439448
2793,15.3929913119
2794,74.4233874422
2795,20.5543221397
2796,44.6174598871
2797,117.409046645
2798,75.960279254
2799,94.2156511048
2800,-16.6537185273
2801,14.7578855785
2802,-7.86813270575
2803,20.6632514477
2804,119.355799788
2805,37.5813062501
2806,75.3530397244
2807,60.0478163294
2808,131.2451519
2809,14.4503509488
2810,-86.9128386715
2811,3.46563696204
2812,-15.7961345231
2813,27.232493545
2814,39.4241949574
2815,-3.12891324346
2816,30.5331551203
2817,-24.3514135146
2818,0.412292561941
2819,0.941335850908
2820,-6.27054466443
2821,23.633616292
2822,-6.84563699309
2823,-4.90837445736
2824,46.4969557438
2825,100.131765604
2826,97.1139238806
2827,45.8682630686
2828,-20.1677323634
2829,77.6231998472
2830,69.6177415174
2831,18.2759992371
2832,-37.9951193409
2833,-52.2498998593
2834,-22.9297346772
2835,-3.30574493307
2836,-9.0141445746
2837,93.2342627531
2838,-17.964022037
2839,-56.400676568
2840,38.7000481717
2841,-3.85460564805
2842,38.2327646034
2843,0.623054295214
2844,6.68976307061
2845,-97.2514613589
2846,57.7777131274
2847,45.930865344
2848,10.9177601746
2849,46.08036866
2850,65.3189711412
2851,150.620073171
2852,135.964857843
2853,-74.8197127835
2854,103.779163967
2855,11.4501091265
2856,62.8457642011
2857,25.3522434045
2858,53.126910893
2859,31.1419704236
2860,16.8307932676
2861,71.2940288204
2862,-19.0289991767
2863,-16.0062054874
2864,20.8394054461
2865,39.3882909561
2866,3.66007687233
2867,260.151762055
2868,39.8565020955
2869,65.5181469629
2870,65.8944347849
2871,4.53765757285
2872,43.4129300206
2873,-11.0077201475
2874,133.266177856
2875,11.6298067183
2876,-29.3867281868
2877,27.7467846079
2878,112.595562785
2879,97.3017296831
2880,41.8359111661
2881,29.5777642635
2882,-7.99193733334
2883,9.31820707941
2884,114.052163948
2885,34.9840624151
2886,60.5159420488
2887,66.1953704024
2888,37.1674510139
2889,38.4043833014
2890,62.6804526783
2891,90.6241231876
2892,-30.0401891619
2893,66.1447006264
2894,68.6883474791
2895,43.1645921884
2896,17.1805938311
2897,107.856821909
2898,81.1814003726
2899,-1.57377867834
